"lit_prev","crates","cluster","LP","pig_prev"
"17334",0.98206,10,0.01,"TLP",0.4
"17335",0.98732,10,0.01,"TLP",0.45
"17336",0.99178,10,0.01,"TLP",0.5
"17337",0.99378,10,0.01,"TLP",0.55
"17338",0.996,10,0.01,"TLP",0.6
"17339",0.99716,10,0.01,"TLP",0.65
"17340",0.99814,10,0.01,"TLP",0.7
"17341",0.99848,10,0.01,"TLP",0.75
"17342",0.99926,10,0.01,"TLP",0.8
"17343",0.9994,10,0.01,"TLP",0.85
"17344",0.99938,10,0.01,"TLP",0.9
"17345",0.99958,10,0.01,"TLP",0.95
"17346",0.9998,10,0.01,"TLP",1
"17347",0.10002,10,0.2,"TLP",0.01
"17348",0.38494,10,0.2,"TLP",0.05
"17349",0.55254,10,0.2,"TLP",0.1
"17350",0.65164,10,0.2,"TLP",0.15
"17351",0.72004,10,0.2,"TLP",0.2
"17352",0.76528,10,0.2,"TLP",0.25
"17353",0.80714,10,0.2,"TLP",0.3
"17354",0.84086,10,0.2,"TLP",0.35
"17355",0.86658,10,0.2,"TLP",0.4
"17356",0.89476,10,0.2,"TLP",0.45
"17357",0.91664,10,0.2,"TLP",0.5
"17358",0.9353,10,0.2,"TLP",0.55
"17359",0.9525,10,0.2,"TLP",0.6
"17360",0.96716,10,0.2,"TLP",0.65
"17361",0.97874,10,0.2,"TLP",0.7
"17362",0.9872,10,0.2,"TLP",0.75
"17363",0.99234,10,0.2,"TLP",0.8
"17364",0.99708,10,0.2,"TLP",0.85
"17365",0.99864,10,0.2,"TLP",0.9
"17366",0.99984,10,0.2,"TLP",0.95
"17367",1,10,0.2,"TLP",1
"17368",0.1,10,0.63,"TLP",0.01
"17369",0.22974,10,0.63,"TLP",0.05
"17370",0.29032,10,0.63,"TLP",0.1
"17371",0.3386,10,0.63,"TLP",0.15
"17372",0.38778,10,0.63,"TLP",0.2
"17373",0.4364,10,0.63,"TLP",0.25
"17374",0.48302,10,0.63,"TLP",0.3
"17375",0.5321,10,0.63,"TLP",0.35
"17376",0.58064,10,0.63,"TLP",0.4
"17377",0.62826,10,0.63,"TLP",0.45
"17378",0.67482,10,0.63,"TLP",0.5
"17379",0.72124,10,0.63,"TLP",0.55
"17380",0.7642,10,0.63,"TLP",0.6
"17381",0.81126,10,0.63,"TLP",0.65
"17382",0.85468,10,0.63,"TLP",0.7
"17383",0.89722,10,0.63,"TLP",0.75
"17384",0.93212,10,0.63,"TLP",0.8
"17385",0.96572,10,0.63,"TLP",0.85
"17386",0.98936,10,0.63,"TLP",0.9
"17387",0.9992,10,0.63,"TLP",0.95
"17388",1,10,0.63,"TLP",1
"17389",0.1,10,0.8,"TLP",0.01
"17390",0.17638,10,0.8,"TLP",0.05
"17391",0.22398,10,0.8,"TLP",0.1
"17392",0.2768,10,0.8,"TLP",0.15
"17393",0.32288,10,0.8,"TLP",0.2
"17394",0.37486,10,0.8,"TLP",0.25
"17395",0.42192,10,0.8,"TLP",0.3
"17396",0.47358,10,0.8,"TLP",0.35
"17397",0.5203,10,0.8,"TLP",0.4
"17398",0.56738,10,0.8,"TLP",0.45
"17399",0.61618,10,0.8,"TLP",0.5
"17400",0.66552,10,0.8,"TLP",0.55
"17401",0.71092,10,0.8,"TLP",0.6
"17402",0.7611,10,0.8,"TLP",0.65
"17403",0.80908,10,0.8,"TLP",0.7
"17404",0.85464,10,0.8,"TLP",0.75
"17405",0.89906,10,0.8,"TLP",0.8
"17406",0.93986,10,0.8,"TLP",0.85
"17407",0.97692,10,0.8,"TLP",0.9
"17408",0.99866,10,0.8,"TLP",0.95
"17409",1,10,0.8,"TLP",1
"17410",0.1,10,1,"TLP",0.01
"17411",0.10166,10,1,"TLP",0.05
"17412",0.13676,10,1,"TLP",0.1
"17413",0.20278,10,1,"TLP",0.15
"17414",0.24056,10,1,"TLP",0.2
"17415",0.30168,10,1,"TLP",0.25
"17416",0.34448,10,1,"TLP",0.3
"17417",0.39912,10,1,"TLP",0.35
"17418",0.44548,10,1,"TLP",0.4
"17419",0.4967,10,1,"TLP",0.45
"17420",0.54486,10,1,"TLP",0.5
"17421",0.5956,10,1,"TLP",0.55
"17422",0.64564,10,1,"TLP",0.6
"17423",0.69552,10,1,"TLP",0.65
"17424",0.74514,10,1,"TLP",0.7
"17425",0.7945,10,1,"TLP",0.75
"17426",0.84344,10,1,"TLP",0.8
"17427",0.89464,10,1,"TLP",0.85
"17428",0.94558,10,1,"TLP",0.9
"17429",0.99764,10,1,"TLP",0.95
"17430",1,10,1,"TLP",1
"17431",0.0993933333333333,30,0.01,"TLP",0.01
"17432",0.423373333333333,30,0.01,"TLP",0.05
"17433",0.660693333333333,30,0.01,"TLP",0.1
"17434",0.79432,30,0.01,"TLP",0.15
"17435",0.874606666666667,30,0.01,"TLP",0.2
"17436",0.921946666666667,30,0.01,"TLP",0.25
"17437",0.950186666666667,30,0.01,"TLP",0.3
"17438",0.96734,30,0.01,"TLP",0.35
"17439",0.97824,30,0.01,"TLP",0.4
"17440",0.985766666666667,30,0.01,"TLP",0.45
"17441",0.990466666666667,30,0.01,"TLP",0.5
"17442",0.993,30,0.01,"TLP",0.55
"17443",0.995406666666667,30,0.01,"TLP",0.6
"17444",0.99688,30,0.01,"TLP",0.65
"17445",0.997886666666667,30,0.01,"TLP",0.7
"17446",0.998573333333333,30,0.01,"TLP",0.75
"17447",0.999006666666667,30,0.01,"TLP",0.8
"17448",0.999473333333333,30,0.01,"TLP",0.85
"17449",0.999773333333333,30,0.01,"TLP",0.9
"17450",0.99984,30,0.01,"TLP",0.95
"17451",0.999926666666667,30,0.01,"TLP",1
"17452",0.0894666666666667,30,0.2,"TLP",0.01
"17453",0.264246666666667,30,0.2,"TLP",0.05
"17454",0.353633333333333,30,0.2,"TLP",0.1
"17455",0.408846666666667,30,0.2,"TLP",0.15
"17456",0.458806666666667,30,0.2,"TLP",0.2
"17457",0.505533333333333,30,0.2,"TLP",0.25
"17458",0.551166666666667,30,0.2,"TLP",0.3
"17459",0.59816,30,0.2,"TLP",0.35
"17460",0.644273333333333,30,0.2,"TLP",0.4
"17461",0.68896,30,0.2,"TLP",0.45
"17462",0.732673333333333,30,0.2,"TLP",0.5
"17463",0.775866666666667,30,0.2,"TLP",0.55
"17464",0.816353333333333,30,0.2,"TLP",0.6
"17465",0.856446666666667,30,0.2,"TLP",0.65
"17466",0.893366666666667,30,0.2,"TLP",0.7
"17467",0.927706666666667,30,0.2,"TLP",0.75
"17468",0.955833333333333,30,0.2,"TLP",0.8
"17469",0.978073333333333,30,0.2,"TLP",0.85
"17470",0.992306666666667,30,0.2,"TLP",0.9
"17471",0.998933333333333,30,0.2,"TLP",0.95
"17472",0.999993333333333,30,0.2,"TLP",1
"17473",0.06288,30,0.63,"TLP",0.01
"17474",0.118293333333333,30,0.63,"TLP",0.05
"17475",0.168433333333333,30,0.63,"TLP",0.1
"17476",0.217446666666667,30,0.63,"TLP",0.15
"17477",0.267653333333333,30,0.63,"TLP",0.2
"17478",0.31844,30,0.63,"TLP",0.25
"17479",0.367986666666667,30,0.63,"TLP",0.3
"17480",0.41744,30,0.63,"TLP",0.35
"17481",0.466493333333333,30,0.63,"TLP",0.4
"17482",0.51674,30,0.63,"TLP",0.45
"17483",0.566033333333333,30,0.63,"TLP",0.5
"17484",0.614533333333333,30,0.63,"TLP",0.55
"17485",0.664373333333333,30,0.63,"TLP",0.6
"17486",0.71412,30,0.63,"TLP",0.65
"17487",0.763113333333333,30,0.63,"TLP",0.7
"17488",0.81156,30,0.63,"TLP",0.75
"17489",0.859653333333333,30,0.63,"TLP",0.8
"17490",0.905706666666667,30,0.63,"TLP",0.85
"17491",0.950386666666667,30,0.63,"TLP",0.9
"17492",0.987933333333333,30,0.63,"TLP",0.95
"17493",1,30,0.63,"TLP",1
"17494",0.0504933333333333,30,0.8,"TLP",0.01
"17495",0.0938533333333333,30,0.8,"TLP",0.05
"17496",0.143546666666667,30,0.8,"TLP",0.1
"17497",0.193726666666667,30,0.8,"TLP",0.15
"17498",0.24332,30,0.8,"TLP",0.2
"17499",0.292886666666667,30,0.8,"TLP",0.25
"17500",0.343186666666667,30,0.8,"TLP",0.3
"17501",0.39286,30,0.8,"TLP",0.35
"17502",0.44288,30,0.8,"TLP",0.4
"17503",0.491953333333333,30,0.8,"TLP",0.45
"17504",0.542086666666667,30,0.8,"TLP",0.5
"17505",0.59202,30,0.8,"TLP",0.55
"17506",0.641326666666667,30,0.8,"TLP",0.6
"17507",0.691973333333333,30,0.8,"TLP",0.65
"17508",0.741046666666667,30,0.8,"TLP",0.7
"17509",0.790886666666667,30,0.8,"TLP",0.75
"17510",0.839146666666667,30,0.8,"TLP",0.8
"17511",0.887666666666667,30,0.8,"TLP",0.85
"17512",0.936013333333333,30,0.8,"TLP",0.9
"17513",0.979806666666667,30,0.8,"TLP",0.95
"17514",1,30,0.8,"TLP",1
"17515",0.0333333333333333,30,1,"TLP",0.01
"17516",0.0679266666666667,30,1,"TLP",0.05
"17517",0.1141,30,1,"TLP",0.1
"17518",0.166266666666667,30,1,"TLP",0.15
"17519",0.21518,30,1,"TLP",0.2
"17520",0.266206666666667,30,1,"TLP",0.25
"17521",0.315666666666667,30,1,"TLP",0.3
"17522",0.365613333333333,30,1,"TLP",0.35
"17523",0.415086666666667,30,1,"TLP",0.4
"17524",0.46572,30,1,"TLP",0.45
"17525",0.51496,30,1,"TLP",0.5
"17526",0.56512,30,1,"TLP",0.55
"17527",0.614613333333333,30,1,"TLP",0.6
"17528",0.66454,30,1,"TLP",0.65
"17529",0.714986666666667,30,1,"TLP",0.7
"17530",0.764913333333333,30,1,"TLP",0.75
"17531",0.814206666666667,30,1,"TLP",0.8
"17532",0.86404,30,1,"TLP",0.85
"17533",0.915126666666667,30,1,"TLP",0.9
"17534",0.96414,30,1,"TLP",0.95
"17535",1,30,1,"TLP",1
"17536",0.102317857142857,56,0.01,"TLP",0.01
"17537",0.417114285714286,56,0.01,"TLP",0.05
"17538",0.648267857142857,56,0.01,"TLP",0.1
"17539",0.781864285714286,56,0.01,"TLP",0.15
"17540",0.860478571428571,56,0.01,"TLP",0.2
"17541",0.909903571428571,56,0.01,"TLP",0.25
"17542",0.939896428571429,56,0.01,"TLP",0.3
"17543",0.959764285714286,56,0.01,"TLP",0.35
"17544",0.972092857142857,56,0.01,"TLP",0.4
"17545",0.980392857142857,56,0.01,"TLP",0.45
"17546",0.986778571428571,56,0.01,"TLP",0.5
"17547",0.990446428571429,56,0.01,"TLP",0.55
"17548",0.993521428571429,56,0.01,"TLP",0.6
"17549",0.995617857142857,56,0.01,"TLP",0.65
"17550",0.99695,56,0.01,"TLP",0.7
"17551",0.9982,56,0.01,"TLP",0.75
"17552",0.998764285714286,56,0.01,"TLP",0.8
"17553",0.9994,56,0.01,"TLP",0.85
"17554",0.999692857142857,56,0.01,"TLP",0.9
"17555",0.999857142857143,56,0.01,"TLP",0.95
"17556",0.999946428571429,56,0.01,"TLP",1
"17557",0.0811071428571428,56,0.2,"TLP",0.01
"17558",0.19275,56,0.2,"TLP",0.05
"17559",0.251814285714286,56,0.2,"TLP",0.1
"17560",0.301660714285714,56,0.2,"TLP",0.15
"17561",0.3502,56,0.2,"TLP",0.2
"17562",0.399167857142857,56,0.2,"TLP",0.25
"17563",0.44885,56,0.2,"TLP",0.3
"17564",0.497792857142857,56,0.2,"TLP",0.35
"17565",0.545792857142857,56,0.2,"TLP",0.4
"17566",0.593364285714286,56,0.2,"TLP",0.45
"17567",0.641221428571429,56,0.2,"TLP",0.5
"17568",0.689389285714286,56,0.2,"TLP",0.55
"17569",0.736832142857143,56,0.2,"TLP",0.6
"17570",0.783585714285714,56,0.2,"TLP",0.65
"17571",0.828292857142857,56,0.2,"TLP",0.7
"17572",0.871839285714286,56,0.2,"TLP",0.75
"17573",0.912989285714286,56,0.2,"TLP",0.8
"17574",0.949828571428571,56,0.2,"TLP",0.85
"17575",0.979664285714286,56,0.2,"TLP",0.9
"17576",0.996646428571429,56,0.2,"TLP",0.95
"17577",1,56,0.2,"TLP",1
"17578",0.0444214285714286,56,0.63,"TLP",0.01
"17579",0.0874857142857143,56,0.63,"TLP",0.05
"17580",0.137432142857143,56,0.63,"TLP",0.1
"17581",0.187889285714286,56,0.63,"TLP",0.15
"17582",0.236942857142857,56,0.63,"TLP",0.2
"17583",0.287103571428571,56,0.63,"TLP",0.25
"17584",0.336578571428571,56,0.63,"TLP",0.3
"17585",0.386114285714286,56,0.63,"TLP",0.35
"17586",0.436639285714286,56,0.63,"TLP",0.4
"17587",0.486517857142857,56,0.63,"TLP",0.45
"17588",0.536182142857143,56,0.63,"TLP",0.5
"17589",0.585821428571429,56,0.63,"TLP",0.55
"17590",0.635796428571429,56,0.63,"TLP",0.6
"17591",0.686221428571429,56,0.63,"TLP",0.65
"17592",0.735557142857143,56,0.63,"TLP",0.7
"17593",0.785139285714286,56,0.63,"TLP",0.75
"17594",0.833871428571429,56,0.63,"TLP",0.8
"17595",0.88335,56,0.63,"TLP",0.85
"17596",0.931553571428571,56,0.63,"TLP",0.9
"17597",0.976546428571429,56,0.63,"TLP",0.95
"17598",1,56,0.63,"TLP",1
"17599",0.0335571428571429,56,0.8,"TLP",0.01
"17600",0.0740321428571429,56,0.8,"TLP",0.05
"17601",0.123603571428571,56,0.8,"TLP",0.1
"17602",0.173317857142857,56,0.8,"TLP",0.15
"17603",0.223596428571429,56,0.8,"TLP",0.2
"17604",0.273146428571429,56,0.8,"TLP",0.25
"17605",0.323446428571429,56,0.8,"TLP",0.3
"17606",0.373289285714286,56,0.8,"TLP",0.35
"17607",0.423053571428571,56,0.8,"TLP",0.4
"17608",0.472771428571429,56,0.8,"TLP",0.45
"17609",0.523757142857143,56,0.8,"TLP",0.5
"17610",0.573353571428571,56,0.8,"TLP",0.55
"17611",0.6225,56,0.8,"TLP",0.6
"17612",0.673260714285714,56,0.8,"TLP",0.65
"17613",0.7219,56,0.8,"TLP",0.7
"17614",0.772917857142857,56,0.8,"TLP",0.75
"17615",0.821710714285714,56,0.8,"TLP",0.8
"17616",0.871610714285714,56,0.8,"TLP",0.85
"17617",0.920860714285714,56,0.8,"TLP",0.9
"17618",0.968728571428571,56,0.8,"TLP",0.95
"17619",1,56,0.8,"TLP",1
"17620",0.0182785714285714,56,1,"TLP",0.01
"17621",0.0577964285714286,56,1,"TLP",0.05
"17622",0.10855,56,1,"TLP",0.1
"17623",0.158553571428571,56,1,"TLP",0.15
"17624",0.208328571428571,56,1,"TLP",0.2
"17625",0.258271428571429,56,1,"TLP",0.25
"17626",0.308267857142857,56,1,"TLP",0.3
"17627",0.357964285714286,56,1,"TLP",0.35
"17628",0.408446428571429,56,1,"TLP",0.4
"17629",0.458314285714286,56,1,"TLP",0.45
"17630",0.508532142857143,56,1,"TLP",0.5
"17631",0.558053571428571,56,1,"TLP",0.55
"17632",0.608057142857143,56,1,"TLP",0.6
"17633",0.657992857142857,56,1,"TLP",0.65
"17634",0.707942857142857,56,1,"TLP",0.7
"17635",0.758135714285714,56,1,"TLP",0.75
"17636",0.808110714285714,56,1,"TLP",0.8
"17637",0.857785714285714,56,1,"TLP",0.85
"17638",0.907875,56,1,"TLP",0.9
"17639",0.958417857142857,56,1,"TLP",0.95
"17640",1,56,1,"TLP",1
"17641",0.105075,80,0.01,"TLP",0.01
"17642",0.4114,80,0.01,"TLP",0.05
"17643",0.6351475,80,0.01,"TLP",0.1
"17644",0.766245,80,0.01,"TLP",0.15
"17645",0.8440675,80,0.01,"TLP",0.2
"17646",0.8926825,80,0.01,"TLP",0.25
"17647",0.9254925,80,0.01,"TLP",0.3
"17648",0.9474425,80,0.01,"TLP",0.35
"17649",0.962255,80,0.01,"TLP",0.4
"17650",0.97292,80,0.01,"TLP",0.45
"17651",0.9804925,80,0.01,"TLP",0.5
"17652",0.986255,80,0.01,"TLP",0.55
"17653",0.9906,80,0.01,"TLP",0.6
"17654",0.99352,80,0.01,"TLP",0.65
"17655",0.9957875,80,0.01,"TLP",0.7
"17656",0.9973975,80,0.01,"TLP",0.75
"17657",0.9983675,80,0.01,"TLP",0.8
"17658",0.9991675,80,0.01,"TLP",0.85
"17659",0.999655,80,0.01,"TLP",0.9
"17660",0.9998775,80,0.01,"TLP",0.95
"17661",0.99998,80,0.01,"TLP",1
"17662",0.07423,80,0.2,"TLP",0.01
"17663",0.1571675,80,0.2,"TLP",0.05
"17664",0.2088,80,0.2,"TLP",0.1
"17665",0.2591025,80,0.2,"TLP",0.15
"17666",0.3087,80,0.2,"TLP",0.2
"17667",0.35789,80,0.2,"TLP",0.25
"17668",0.407875,80,0.2,"TLP",0.3
"17669",0.4570075,80,0.2,"TLP",0.35
"17670",0.506375,80,0.2,"TLP",0.4
"17671",0.5552525,80,0.2,"TLP",0.45
"17672",0.6041925,80,0.2,"TLP",0.5
"17673",0.6526775,80,0.2,"TLP",0.55
"17674",0.7017475,80,0.2,"TLP",0.6
"17675",0.7490375,80,0.2,"TLP",0.65
"17676",0.7964225,80,0.2,"TLP",0.7
"17677",0.842975,80,0.2,"TLP",0.75
"17678",0.8883075,80,0.2,"TLP",0.8
"17679",0.931335,80,0.2,"TLP",0.85
"17680",0.96835,80,0.2,"TLP",0.9
"17681",0.993755,80,0.2,"TLP",0.95
"17682",1,80,0.2,"TLP",1
"17683",0.035865,80,0.63,"TLP",0.01
"17684",0.0763575,80,0.63,"TLP",0.05
"17685",0.1264375,80,0.63,"TLP",0.1
"17686",0.176185,80,0.63,"TLP",0.15
"17687",0.226225,80,0.63,"TLP",0.2
"17688",0.2761325,80,0.63,"TLP",0.25
"17689",0.325785,80,0.63,"TLP",0.3
"17690",0.3757075,80,0.63,"TLP",0.35
"17691",0.4256775,80,0.63,"TLP",0.4
"17692",0.4754975,80,0.63,"TLP",0.45
"17693",0.525795,80,0.63,"TLP",0.5
"17694",0.5757625,80,0.63,"TLP",0.55
"17695",0.62586,80,0.63,"TLP",0.6
"17696",0.675235,80,0.63,"TLP",0.65
"17697",0.72551,80,0.63,"TLP",0.7
"17698",0.7753875,80,0.63,"TLP",0.75
"17699",0.8245425,80,0.63,"TLP",0.8
"17700",0.8740975,80,0.63,"TLP",0.85
"17701",0.923095,80,0.63,"TLP",0.9
"17702",0.97084,80,0.63,"TLP",0.95
"17703",1,80,0.63,"TLP",1
"17704",0.02675,80,0.8,"TLP",0.01
"17705",0.06658,80,0.8,"TLP",0.05
"17706",0.116725,80,0.8,"TLP",0.1
"17707",0.1666725,80,0.8,"TLP",0.15
"17708",0.2160925,80,0.8,"TLP",0.2
"17709",0.266445,80,0.8,"TLP",0.25
"17710",0.31599,80,0.8,"TLP",0.3
"17711",0.36626,80,0.8,"TLP",0.35
"17712",0.4159625,80,0.8,"TLP",0.4
"17713",0.4658575,80,0.8,"TLP",0.45
"17714",0.5162,80,0.8,"TLP",0.5
"17715",0.5661175,80,0.8,"TLP",0.55
"17716",0.616275,80,0.8,"TLP",0.6
"17717",0.6661275,80,0.8,"TLP",0.65
"17718",0.71546,80,0.8,"TLP",0.7
"17719",0.7656925,80,0.8,"TLP",0.75
"17720",0.815565,80,0.8,"TLP",0.8
"17721",0.8656775,80,0.8,"TLP",0.85
"17722",0.91522,80,0.8,"TLP",0.9
"17723",0.96382,80,0.8,"TLP",0.95
"17724",1,80,0.8,"TLP",1
"17725",0.014315,80,1,"TLP",0.01
"17726",0.055835,80,1,"TLP",0.05
"17727",0.1059575,80,1,"TLP",0.1
"17728",0.1559525,80,1,"TLP",0.15
"17729",0.2058575,80,1,"TLP",0.2
"17730",0.2559,80,1,"TLP",0.25
"17731",0.3057475,80,1,"TLP",0.3
"17732",0.35551,80,1,"TLP",0.35
"17733",0.4058675,80,1,"TLP",0.4
"17734",0.4561625,80,1,"TLP",0.45
"17735",0.505745,80,1,"TLP",0.5
"17736",0.5553825,80,1,"TLP",0.55
"17737",0.6056475,80,1,"TLP",0.6
"17738",0.655365,80,1,"TLP",0.65
"17739",0.7056625,80,1,"TLP",0.7
"17740",0.7555675,80,1,"TLP",0.75
"17741",0.8051225,80,1,"TLP",0.8
"17742",0.855775,80,1,"TLP",0.85
"17743",0.9053675,80,1,"TLP",0.9
"17744",0.9555375,80,1,"TLP",0.95
"17745",1,80,1,"TLP",1
"17746",0.102637254901961,102,0.01,"TLP",0.01
"17747",0.404117647058824,102,0.01,"TLP",0.05
"17748",0.62286862745098,102,0.01,"TLP",0.1
"17749",0.748409803921569,102,0.01,"TLP",0.15
"17750",0.826025490196078,102,0.01,"TLP",0.2
"17751",0.87516862745098,102,0.01,"TLP",0.25
"17752",0.909476470588235,102,0.01,"TLP",0.3
"17753",0.933782352941177,102,0.01,"TLP",0.35
"17754",0.950927450980392,102,0.01,"TLP",0.4
"17755",0.963676470588235,102,0.01,"TLP",0.45
"17756",0.97353137254902,102,0.01,"TLP",0.5
"17757",0.980443137254902,102,0.01,"TLP",0.55
"17758",0.986562745098039,102,0.01,"TLP",0.6
"17759",0.990825490196078,102,0.01,"TLP",0.65
"17760",0.993837254901961,102,0.01,"TLP",0.7
"17761",0.996164705882353,102,0.01,"TLP",0.75
"17762",0.997935294117647,102,0.01,"TLP",0.8
"17763",0.998850980392157,102,0.01,"TLP",0.85
"17764",0.999527450980392,102,0.01,"TLP",0.9
"17765",0.999860784313725,102,0.01,"TLP",0.95
"17766",0.999966666666667,102,0.01,"TLP",1
"17767",0.0666411764705882,102,0.2,"TLP",0.01
"17768",0.136501960784314,102,0.2,"TLP",0.05
"17769",0.186662745098039,102,0.2,"TLP",0.1
"17770",0.236664705882353,102,0.2,"TLP",0.15
"17771",0.286709803921569,102,0.2,"TLP",0.2
"17772",0.336482352941176,102,0.2,"TLP",0.25
"17773",0.385801960784314,102,0.2,"TLP",0.3
"17774",0.435319607843137,102,0.2,"TLP",0.35
"17775",0.4847,102,0.2,"TLP",0.4
"17776",0.534701960784314,102,0.2,"TLP",0.45
"17777",0.583762745098039,102,0.2,"TLP",0.5
"17778",0.633086274509804,102,0.2,"TLP",0.55
"17779",0.682209803921569,102,0.2,"TLP",0.6
"17780",0.730607843137255,102,0.2,"TLP",0.65
"17781",0.779005882352941,102,0.2,"TLP",0.7
"17782",0.826650980392157,102,0.2,"TLP",0.75
"17783",0.87358431372549,102,0.2,"TLP",0.8
"17784",0.918796078431373,102,0.2,"TLP",0.85
"17785",0.960009803921569,102,0.2,"TLP",0.9
"17786",0.990980392156863,102,0.2,"TLP",0.95
"17787",1,102,0.2,"TLP",1
"17788",0.0304627450980392,102,0.63,"TLP",0.01
"17789",0.0709294117647059,102,0.63,"TLP",0.05
"17790",0.120433333333333,102,0.63,"TLP",0.1
"17791",0.170572549019608,102,0.63,"TLP",0.15
"17792",0.220852941176471,102,0.63,"TLP",0.2
"17793",0.27043137254902,102,0.63,"TLP",0.25
"17794",0.32056862745098,102,0.63,"TLP",0.3
"17795",0.370321568627451,102,0.63,"TLP",0.35
"17796",0.420329411764706,102,0.63,"TLP",0.4
"17797",0.470623529411765,102,0.63,"TLP",0.45
"17798",0.520117647058824,102,0.63,"TLP",0.5
"17799",0.570098039215686,102,0.63,"TLP",0.55
"17800",0.620529411764706,102,0.63,"TLP",0.6
"17801",0.669680392156863,102,0.63,"TLP",0.65
"17802",0.719933333333333,102,0.63,"TLP",0.7
"17803",0.770005882352941,102,0.63,"TLP",0.75
"17804",0.819343137254902,102,0.63,"TLP",0.8
"17805",0.86926862745098,102,0.63,"TLP",0.85
"17806",0.918729411764706,102,0.63,"TLP",0.9
"17807",0.967117647058824,102,0.63,"TLP",0.95
"17808",1,102,0.63,"TLP",1
"17809",0.0227137254901961,102,0.8,"TLP",0.01
"17810",0.063243137254902,102,0.8,"TLP",0.05
"17811",0.112780392156863,102,0.8,"TLP",0.1
"17812",0.163037254901961,102,0.8,"TLP",0.15
"17813",0.2129,102,0.8,"TLP",0.2
"17814",0.263009803921569,102,0.8,"TLP",0.25
"17815",0.312590196078431,102,0.8,"TLP",0.3
"17816",0.363198039215686,102,0.8,"TLP",0.35
"17817",0.412923529411765,102,0.8,"TLP",0.4
"17818",0.462754901960784,102,0.8,"TLP",0.45
"17819",0.5126,102,0.8,"TLP",0.5
"17820",0.562450980392157,102,0.8,"TLP",0.55
"17821",0.612854901960784,102,0.8,"TLP",0.6
"17822",0.662652941176471,102,0.8,"TLP",0.65
"17823",0.712635294117647,102,0.8,"TLP",0.7
"17824",0.762617647058824,102,0.8,"TLP",0.75
"17825",0.812352941176471,102,0.8,"TLP",0.8
"17826",0.862374509803922,102,0.8,"TLP",0.85
"17827",0.912082352941176,102,0.8,"TLP",0.9
"17828",0.961325490196078,102,0.8,"TLP",0.95
"17829",1,102,0.8,"TLP",1
"17830",0.0135725490196078,102,1,"TLP",0.01
"17831",0.054556862745098,102,1,"TLP",0.05
"17832",0.104588235294118,102,1,"TLP",0.1
"17833",0.154888235294118,102,1,"TLP",0.15
"17834",0.204401960784314,102,1,"TLP",0.2
"17835",0.2546,102,1,"TLP",0.25
"17836",0.304666666666667,102,1,"TLP",0.3
"17837",0.354798039215686,102,1,"TLP",0.35
"17838",0.40441568627451,102,1,"TLP",0.4
"17839",0.454249019607843,102,1,"TLP",0.45
"17840",0.504201960784314,102,1,"TLP",0.5
"17841",0.554780392156863,102,1,"TLP",0.55
"17842",0.604188235294118,102,1,"TLP",0.6
"17843",0.654576470588235,102,1,"TLP",0.65
"17844",0.704343137254902,102,1,"TLP",0.7
"17845",0.754127450980392,102,1,"TLP",0.75
"17846",0.8044,102,1,"TLP",0.8
"17847",0.854092156862745,102,1,"TLP",0.85
"17848",0.904358823529412,102,1,"TLP",0.9
"17849",0.954274509803922,102,1,"TLP",0.95
"17850",1,102,1,"TLP",1
"17851",0.1,10,0.01,"TLP",0.01
"17852",0.43884,10,0.01,"TLP",0.05
"17853",0.67458,10,0.01,"TLP",0.1
"17854",0.8111,10,0.01,"TLP",0.15
"17855",0.8882,10,0.01,"TLP",0.2
"17856",0.93196,10,0.01,"TLP",0.25
"17857",0.95684,10,0.01,"TLP",0.3
"17858",0.97202,10,0.01,"TLP",0.35
"17859",0.98206,10,0.01,"TLP",0.4
"17860",0.98732,10,0.01,"TLP",0.45
"17861",0.99178,10,0.01,"TLP",0.5
"17862",0.99378,10,0.01,"TLP",0.55
"17863",0.996,10,0.01,"TLP",0.6
"17864",0.99716,10,0.01,"TLP",0.65
"17865",0.99814,10,0.01,"TLP",0.7
"17866",0.99848,10,0.01,"TLP",0.75
"17867",0.99926,10,0.01,"TLP",0.8
"17868",0.9994,10,0.01,"TLP",0.85
"17869",0.99938,10,0.01,"TLP",0.9
"17870",0.99958,10,0.01,"TLP",0.95
"17871",0.9998,10,0.01,"TLP",1
"17872",0.10002,10,0.2,"TLP",0.01
"17873",0.38494,10,0.2,"TLP",0.05
"17874",0.55254,10,0.2,"TLP",0.1
"17875",0.65164,10,0.2,"TLP",0.15
"17876",0.72004,10,0.2,"TLP",0.2
"17877",0.76528,10,0.2,"TLP",0.25
"17878",0.80714,10,0.2,"TLP",0.3
"17879",0.84086,10,0.2,"TLP",0.35
"17880",0.86658,10,0.2,"TLP",0.4
"17881",0.89476,10,0.2,"TLP",0.45
"17882",0.91664,10,0.2,"TLP",0.5
"17883",0.9353,10,0.2,"TLP",0.55
"17884",0.9525,10,0.2,"TLP",0.6
"17885",0.96716,10,0.2,"TLP",0.65
"17886",0.97874,10,0.2,"TLP",0.7
"17887",0.9872,10,0.2,"TLP",0.75
"17888",0.99234,10,0.2,"TLP",0.8
"17889",0.99708,10,0.2,"TLP",0.85
"17890",0.99864,10,0.2,"TLP",0.9
"17891",0.99984,10,0.2,"TLP",0.95
"17892",1,10,0.2,"TLP",1
"17893",0.1,10,0.63,"TLP",0.01
